"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총인원","본사종업원수","공장사무직종업원수","공장판매직종업원수","공장생산직종업원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지"
"3100000","3100000-104-1993-05540","19931217","","03","폐업","02","폐업","19970807","","","","02 9375678","115.34","139832","서울특별시 노원구 상계동 728-1번지 ","","","앤드리스 커피숍","2001-09-29 00:00:00","I","2018-08-31 23:59:59.0","다방","205341.234473894    ","461208.986685934    ","다방","","","주택가주변","갑","상수도전용","","","","","","","","","N","115.34","","",""
"3100000","3100000-104-1993-05541","19931221","","03","폐업","02","폐업","19971028","","","","02 9364505","42.12","139821","서울특별시 노원구 상계동 606-14번지 ","","","헤젤하우스","2001-09-29 00:00:00","I","2018-08-31 23:59:59.0","다방","205496.631560086    ","461435.912491599    ","다방","0","0","유흥업소밀집지역","갑","상수도전용","","","","","","","","","N","42.12","","",""
"3100000","3100000-104-1993-05542","19931224","","03","폐업","02","폐업","19980202","","","","02 9087124","53.25","139848","서울특별시 노원구 월계동 633-62번지 ","","","아이디커피전문점","2001-09-29 00:00:00","I","2018-08-31 23:59:59.0","다방","204891.478469968    ","458621.589014056    ","다방","","","주택가주변","갑","상수도전용","","","","","","","","","N","53.25","","",""
"3100000","3100000-104-1993-05543","19931227","","03","폐업","02","폐업","20000620","","","","02 9515840","79.27","139815","서울특별시 노원구 상계동 169-451번지 ","","","하나커피숍","2001-03-31 00:00:00","I","2018-08-31 23:59:59.0","다방","206093.116977651    ","462176.130984262    ","다방","0","2","주택가주변","갑","상수도전용","","","","","","","","","N","79.27","","",""
"3100000","3100000-104-1993-05544","19931231","","03","폐업","02","폐업","19960318","","","","02 9091425","92.87","139845","서울특별시 노원구 월계동 379-2번지 ","","","노비아커피숍","2001-09-29 00:00:00","I","2018-08-31 23:59:59.0","다방","205315.201260615    ","457924.079810623    ","다방","0","0","주택가주변","갑","상수도전용","","","","","","","","","N","92.87","","",""
"3100000","3100000-104-1993-05619","19930224","","03","폐업","02","폐업","20200518","","","","02 9316063","10.09","139200","서울특별시 노원구 상계동 713-0번지 미도파지층 ","서울특별시 노원구 동일로 1414 (상계동,미도파지층)","01695","윤성유통","2020-05-19 10:14:30","U","2020-05-21 02:40:00.0","일반조리판매","205320.28476675     ","461419.881795004    ","일반조리판매","","","주택가주변","갑","상수도전용","","","","","","","","","N","10.09","","",""
"3100000","3100000-104-1993-05650","19930402","","03","폐업","02","폐업","19981127","","","","02 9392222","3.45","139200","서울특별시 노원구 상계동 713-0번지 ","","","삼진식품","2001-09-29 00:00:00","I","2018-08-31 23:59:59.0","일반조리판매","205320.28476675     ","461419.881795004    ","일반조리판매","","","주택가주변","갑","상수도전용","","","","","","","","","N","3.45","","",""
"3100000","3100000-104-1993-05651","19930705","","03","폐업","02","폐업","19971025","","","","02 9719000","5.00","139863","서울특별시 노원구 중계동 506-1번지 건영지하 ","","","한양식품","2001-09-29 00:00:00","I","2018-08-31 23:59:59.0","일반조리판매","205645.891969072    ","459609.012509743    ","일반조리판매","","","주택가주변","갑","상수도전용","","","","","","","","","N","5","","",""
"3100000","3100000-104-1993-05652","19930705","","03","폐업","02","폐업","20020516","","","","02","6.30","139863","서울특별시 노원구 중계동 506-1번지 건영백화점 지하 ","","","용마식품","2000-05-10 00:00:00","I","2018-08-31 23:59:59.0","일반조리판매","205645.891969072    ","459609.012509743    ","일반조리판매","","","아파트지역","갑","상수도전용","","","","","","","","","N","6.3","","",""
"3100000","3100000-104-1993-05653","19930722","","03","폐업","02","폐업","19940726","","","","02 9776017","20.80","139808","서울특별시 노원구 공릉동 633-9 ","","","아톰플라자","2021-12-01 19:11:59","U","2021-12-03 02:40:00.0","일반조리판매","206794.843856955    ","457556.178161987    ","일반조리판매","0","0","주택가주변","갑","상수도전용","0","0","0","0","0","","0","0","N","20.8","","",""
"3100000","3100000-104-1993-05654","19930818","","03","폐업","02","폐업","20010524","","","","02 5953910","15.32","139200","서울특별시 노원구 상계동 713-0번지 미도파 ","","","포장초밥","2001-05-30 00:00:00","I","2018-08-31 23:59:59.0","일반조리판매","205320.28476675     ","461419.881795004    ","일반조리판매","","","아파트지역","갑","상수도전용","","","","","","","","","N","15.32","","",""
"3100000","3100000-104-1993-05655","19930823","","03","폐업","02","폐업","20000215","","","","0237006514","11.96","139808","서울특별시 노원구 공릉동 633-15번지 ","","","코오롱마트(주)로손 공릉점","2000-02-18 00:00:00","I","2018-08-31 23:59:59.0","일반조리판매","206801.874265425    ","457447.793737463    ","일반조리판매","0","0","주택가주변","갑","상수도전용","","","","","","","","","N","11.96","","",""
"3100000","3100000-104-1993-05656","19930823","","03","폐업","02","폐업","20051227","","","","02 9772555","14.58","139240","서울특별시 노원구 공릉동 386-3번지 ","","","쎄클케이태릉점","2000-05-10 00:00:00","I","2018-08-31 23:59:59.0","일반조리판매","206447.517160499    ","458210.956791872    ","일반조리판매","","","주택가주변","갑","상수도전용","","","","","","","","","N","14.58","","",""
"3100000","3100000-104-1993-05657","19930830","","03","폐업","02","폐업","19991209","","","","02 9379876","12.21","139818","서울특별시 노원구 상계동 389-409번지 ","","","서울떡볶기","1999-12-11 00:00:00","I","2018-08-31 23:59:59.0","일반조리판매","205903.374661691    ","461894.209002187    ","일반조리판매","","","주택가주변","갑","상수도전용","","","","","","","","","N","12.21","","",""
"3100000","3100000-104-1993-05658","19931002","","03","폐업","02","폐업","20110916","","","","02 9392804","16.90","139820","서울특별시 노원구 상계동 456-122번지 ","","","우리만두","2010-01-05 10:28:02","I","2018-08-31 23:59:59.0","일반조리판매","205822.352017566    ","462459.000483783    ","일반조리판매","","","주택가주변","갑","상수도전용","","","","","","","","","N","16.9","","",""
"3100000","3100000-104-1993-05659","19931112","","03","폐업","02","폐업","19980909","","","","02 9327328","17.78","139859","서울특별시 노원구 중계동 434-1번지 ","","","럭키스넥","2001-09-29 00:00:00","I","2018-08-31 23:59:59.0","일반조리판매","206511.67393263     ","461668.784446921    ","일반조리판매","","","주택가주변","갑","상수도전용","","","","","","","","","N","17.78","","",""
"3100000","3100000-104-1993-05660","19931118","","03","폐업","02","폐업","20000706","","","","02 9359674","27.24","139200","서울특별시 노원구 상계동 713-0번지 미도파 백화점 지하 ","","","한식코너","2000-07-07 00:00:00","I","2018-08-31 23:59:59.0","일반조리판매","205320.28476675     ","461419.881795004    ","일반조리판매","0","0","아파트지역","갑","상수도전용","","","","","","","","","N","27.24","","",""
"3100000","3100000-104-1993-05661","19931122","","03","폐업","02","폐업","19981127","","","","02 9744328","9.59","139240","서울특별시 노원구 공릉동 517-14번지 ","","","혜원분식","2001-09-29 00:00:00","I","2018-08-31 23:59:59.0","일반조리판매","206555.586042678    ","457962.447659383    ","일반조리판매","","","주택가주변","갑","상수도전용","","","","","","","","","N","9.59","","",""
"3100000","3100000-104-1993-05662","19931208","","03","폐업","02","폐업","19981217","","","","02 9781919","7.92","139230","서울특별시 노원구 하계동 284-0번지 ","","","동해식품","2001-09-29 00:00:00","I","2018-08-31 23:59:59.0","일반조리판매","205994.811815848    ","459502.645279682    ","일반조리판매","","","주택가주변","갑","상수도전용","","","","","","","","","N","7.92","","",""
"3100000","3100000-104-1993-05663","19931209","","03","폐업","02","폐업","19970924","","","","0209792233","8.30","139865","서울특별시 노원구 중계동 509-0번지 ","","","밀보깁밥","2001-09-29 00:00:00","I","2018-08-31 23:59:59.0","일반조리판매","205931.05327036     ","459884.197207567    ","일반조리판매","0","2","주택가주변","갑","상수도전용","","","","","","","","","N","8.3","","",""
"3100000","3100000-104-1993-05664","19931227","","03","폐업","02","폐업","20011027","","","","02 9330507","13.72","139200","서울특별시 노원구 상계동 624-0번지 상계 주공(아) 15단지 상가 ","","","공무원연금관리공단상계사업소","1999-08-05 00:00:00","I","2018-08-31 23:59:59.0","일반조리판매","204670.573678123    ","462933.316362013    ","일반조리판매","0","0","주택가주변","갑","상수도전용","","","","","","","","","N","13.72","","",""
"3100000","3100000-104-1993-05792","19931122","","03","폐업","02","폐업","19981127","","","","02   0","11.63","139865","서울특별시 노원구 중계동 509-0번지 ","","","현대백화점지1층일식코너","2001-09-29 00:00:00","I","2018-08-31 23:59:59.0","백화점","205931.05327036     ","459884.197207567    ","백화점","","","주택가주변","갑","상수도전용","","","","","","","","","N","11.63","","",""
"3100000","3100000-104-1993-05793","19931209","","03","폐업","02","폐업","19981127","","","","02 9792233","11.68","139865","서울특별시 노원구 중계동 509-0번지 ","","","전주집","2001-09-29 00:00:00","I","2018-08-31 23:59:59.0","백화점","205931.05327036     ","459884.197207567    ","백화점","","","주택가주변","갑","상수도전용","","","","","","","","","N","11.68","","",""
"3100000","3100000-104-1993-05794","19931209","","03","폐업","02","폐업","19981127","","","","02 9792233","19.98","139865","서울특별시 노원구 중계동 509-0번지 ","","","명가","2001-09-29 00:00:00","I","2018-08-31 23:59:59.0","백화점","205931.05327036     ","459884.197207567    ","백화점","","","주택가주변","갑","상수도전용","","","","","","","","","N","19.98","","",""
"3100000","3100000-104-1993-05795","19931209","","03","폐업","02","폐업","20010226","","","","02 9792233","10.00","139865","서울특별시 노원구 중계동 509-0번지 현대백화점 지층 ","","","마주우동","2001-03-02 00:00:00","I","2018-08-31 23:59:59.0","백화점","205931.05327036     ","459884.197207567    ","백화점","","2","주택가주변","갑","상수도전용","","","","","","","","","N","10","","",""
"3100000","3100000-104-1993-05796","19931209","","03","폐업","02","폐업","19961219","","","","02 9792233","11.51","139865","서울특별시 노원구 중계동 509-0번지 현대백화점 ","","","별난만두","2001-09-29 00:00:00","I","2018-08-31 23:59:59.0","백화점","205931.05327036     ","459884.197207567    ","백화점","","","주택가주변","갑","상수도전용","","","","","","","","","N","11.51","","",""
"3100000","3100000-104-1993-05797","19931227","","03","폐업","02","폐업","19981127","","","","02 9716307","35.75","139865","서울특별시 노원구 중계동 509-0번지 ","","","중현","2001-09-29 00:00:00","I","2018-08-31 23:59:59.0","백화점","205931.05327036     ","459884.197207567    ","백화점","","","주택가주변","갑","상수도전용","","","","","","","","","N","35.75","","",""
"3100000","3100000-104-1993-05805","19930824","","01","영업/정상","01","영업","","","","","02 9369236","11.25","139820","서울특별시 노원구 상계동 456-51번지 ","서울특별시 노원구 노원로34길 116 (상계동)","01679","훼미리마트상계보람점","2000-05-10 00:00:00","I","2018-08-31 23:59:59.0","편의점","205783.266260826    ","462416.192647678    ","편의점","","","주택가주변","갑","상수도전용","","","","","","","","","N","11.25","","",""
"3100000","3100000-104-1993-05806","19930825","","03","폐업","02","폐업","20020611","","","","02 9395694","7.41","139836","서울특별시 노원구 상계동 964-5번지 ","","","쎄클케이","2000-05-10 00:00:00","I","2018-08-31 23:59:59.0","편의점","204909.464271165    ","463186.271687248    ","편의점","","","주택가주변","갑","상수도전용","","","","","","","","","N","7.41","","",""
"3100000","3100000-104-1993-05807","19930901","","03","폐업","02","폐업","20020513","","","","02 9512525","6.70","139821","서울특별시 노원구 상계동 593-2번지 ","","","엘지25노원점","2000-05-10 00:00:00","I","2018-08-31 23:59:59.0","편의점","205448.124578049    ","461626.673163609    ","편의점","","","아파트지역","갑","상수도전용","","","","","","","","","N","6.7","","",""
